orderid,first_x,first_y,last_x,last_y
370735,121.521,31.316,121.536,31.321
152018,121.537,31.314,121.553,31.328
999164,121.376,31.254,121.38,31.253
1650309,121.534,31.293,121.538,31.297
1318060,121.373,31.234,121.4,31.213
186995,121.518,31.319,121.523,31.322
516884,121.529,31.285,121.543,31.275
1673139,121.49,31.306,121.49,31.308
46871,121.298,31.311,121.322,31.296
314531,121.482,31.254,121.484,31.253
659776,121.511,31.301,121.522,31.309
833560,121.446,31.342,121.453,31.346
1193183,121.516,31.328,121.529,31.335
957847,121.492,31.27,121.495,31.269
261931,121.41,31.151,121.419,31.155
1581931,121.445,31.34,121.446,31.343
1489346,121.417,31.291,121.422,31.284
444691,121.38,31.137,121.384,31.137
1324169,121.493,31.348,121.497,31.343
796495,121.443,31.279,121.446,31.279
343468,121.54,31.277,121.553,31.277
1129219,121.335,31.26,121.347,31.265
657394,121.416,31.243,121.421,31.239
1074473,121.519,31.216,121.527,31.22
76213,121.425,31.225,121.426,31.225
1502754,121.581,31.241,121.604,31.266
478568,121.44,31.293,121.45,31.292
49584,121.385,31.262,121.389,31.26
1088700,121.314,31.246,121.32,31.243
1037089,121.444,31.235,121.449,31.238
114324,121.516,31.297,121.52,31.292
874546,121.434,31.255,121.439,31.254
1072012,121.396,31.259,121.401,31.261
41708,121.331,31.223,121.351,31.22
645812,121.532,31.311,121.538,31.311
1503747,121.46,31.29,121.462,31.291
285299,121.378,31.276,121.405,31.276
1488173,121.457,31.311,121.461,31.317
512534,121.374,31.313,121.382,31.317
1338587,121.503,31.226,121.515,31.176
1750522,121.478,31.271,121.485,31.275
156501,121.426,31.286,121.466,31.292
282273,121.489,31.361,121.498,31.36
1690000,121.444,31.337,121.453,31.341
667132,121.437,31.199,121.454,31.207
1389343,121.36,31.208,121.368,31.219
1413581,121.41,31.167,121.421,31.171
771747,121.454,31.264,121.464,31.256
1479403,121.44,31.211,121.476,31.233
831493,121.435,31.212,121.439,31.214
398088,121.534,31.288,121.534,31.289
565885,121.408,31.237,121.416,31.238
1247230,121.45,31.172,121.459,31.19
882997,121.49,31.277,121.496,31.283
216505,121.448,31.296,121.455,31.32
580427,121.411,31.287,121.42,31.284
1703836,121.399,31.268,121.403,31.266
555654,121.459,31.159,121.463,31.158
535288,121.373,31.321,121.376,31.317
680455,121.455,31.271,121.459,31.268
941776,121.347,31.155,121.365,31.14
1742782,121.318,31.308,121.324,31.296
1732599,121.48,31.295,121.485,31.309
821811,121.49,31.291,121.507,31.284
216749,121.531,31.315,121.54,31.318
1804172,121.48,31.298,121.481,31.301
897194,121.46,31.26,121.462,31.259
938196,121.362,31.236,121.381,31.243
592713,121.493,31.268,121.501,31.275
350565,121.472,31.318,121.482,31.32
1504734,121.445,30.914,121.446,30.914
907228,121.486,31.2,121.488,31.204
460439,121.404,31.174,121.406,31.169
1733951,121.437,31.34,121.45,31.344
734865,121.417,31.239,121.422,31.239
772285,121.498,31.213,121.5,31.213
435461,121.475,31.236,121.479,31.237
182208,121.464,31.207,121.466,31.21
230079,121.505,31.286,121.51,31.295
838357,121.288,31.219,121.314,31.193
1771393,121.259,31.174,121.295,31.186
1089559,121.475,31.277,121.488,31.24
1453170,121.422,31.153,121.428,31.147
385057,121.517,31.275,121.545,31.292
155780,121.356,31.225,121.36,31.218
786220,121.41,31.141,121.413,31.141
1209468,121.486,31.208,121.487,31.209
466300,121.579,31.255,121.592,31.26
417894,121.424,31.264,121.426,31.266
479270,121.484,31.263,121.512,31.257
1143051,121.43,31.203,121.432,31.203
551937,121.489,31.222,121.494,31.216
832144,121.477,31.297,121.483,31.29
620636,121.504,31.304,121.512,31.302
475506,121.39,31.205,121.392,31.2
1027843,121.419,31.292,121.423,31.292
1153203,121.44,31.154,121.443,31.157
1661005,121.538,31.314,121.555,31.311
9104,121.536,31.289,121.544,31.293
620960,121.43,31.161,121.431,31.165
1023250,121.518,31.31,121.531,31.309
989249,121.455,31.308,121.46,31.31
907405,121.439,31.21,121.446,31.212
689255,121.499,31.308,121.504,31.306
1265441,121.514,31.307,121.527,31.318
1755426,121.445,31.209,121.457,31.221
1528059,121.468,31.335,121.479,31.338
445366,121.416,31.026,121.422,31.029
4669,121.339,31.266,121.362,31.253
586335,121.393,31.196,121.452,31.217
1416833,121.429,31.221,121.434,31.225
39106,121.529,31.314,121.531,31.315
1533503,121.511,31.141,121.514,31.138
275497,121.531,31.304,121.546,31.307
227129,121.388,31.276,121.393,31.271
153181,121.389,31.168,121.397,31.164
485073,121.469,31.205,121.48,31.208
778041,121.504,31.301,121.508,31.303
1775095,121.428,31.133,121.432,31.131
1328454,121.499,31.256,121.504,31.261
166659,121.33,31.237,121.333,31.241
1353486,121.529,31.239,121.532,31.242
1706943,121.435,31.241,121.454,31.218
490884,121.49,31.273,121.496,31.277
828123,121.507,31.277,121.512,31.282
1138824,121.384,31.241,121.393,31.232
1489859,121.533,31.294,121.541,31.298
1306703,121.388,31.252,121.397,31.258
510053,121.406,31.275,121.423,31.277
1017393,121.304,31.141,121.323,31.138
1366197,121.516,31.294,121.522,31.286
54167,121.491,31.278,121.507,31.265
1335953,121.455,31.34,121.46,31.319
1123878,121.423,31.204,121.429,31.202
1475738,121.404,31.163,121.409,31.166
542095,121.342,31.281,121.349,31.281
566268,121.465,31.199,121.469,31.205
1400400,121.587,31.269,121.604,31.279
694695,121.358,31.214,121.385,31.214
193999,121.493,31.258,121.499,31.267
373092,121.446,31.279,121.451,31.28
1158830,121.498,31.217,121.5,31.223
534756,121.442,31.263,121.445,31.266
1089931,121.442,31.204,121.463,31.181
11253,121.512,31.266,121.515,31.269
843865,121.456,31.241,121.464,31.244
266254,121.472,31.197,121.474,31.198
1582642,121.294,31.192,121.315,31.195
1740454,121.334,31.247,121.364,31.26
1476806,121.541,31.306,121.554,31.305
438843,121.5,31.28,121.504,31.282
1118377,121.476,31.209,121.498,31.217
341354,121.52,31.289,121.533,31.295
1587665,121.402,31.275,121.411,31.273
1041289,121.401,31.129,121.411,31.105
1157943,121.366,31.202,121.374,31.211
1212894,121.55,31.191,121.553,31.187
1549689,121.358,31.242,121.382,31.244
70878,121.486,31.345,121.486,31.346
255952,121.358,31.225,121.361,31.224
1676795,121.427,31.285,121.43,31.279
144386,121.429,31.188,121.457,31.185
1054729,121.44,31.331,121.444,31.326
202145,121.538,31.308,121.54,31.327
1293624,121.47,31.32,121.477,31.328
620158,121.507,31.273,121.515,31.274
1123508,121.514,31.267,121.517,31.271
94945,121.422,31.283,121.433,31.286
814178,121.411,31.273,121.423,31.283
502744,121.48,31.307,121.491,31.304
1458199,121.369,31.252,121.373,31.247
946768,121.422,31.189,121.426,31.192
1733864,121.434,31.315,121.438,31.312
87758,121.348,31.181,121.357,31.171
1727770,121.495,31.302,121.515,31.29
1120974,121.395,31.178,121.405,31.174
1128888,121.39,31.268,121.393,31.271
181740,121.418,31.203,121.424,31.19
1469393,121.331,31.223,121.356,31.216
342138,121.438,31.281,121.443,31.281
880859,121.535,31.288,121.544,31.293
1301195,121.473,31.205,121.475,31.202
991801,121.368,31.255,121.376,31.271
1326792,121.378,31.109,121.435,31.178
800584,121.404,31.211,121.417,31.214
480692,121.346,31.296,121.355,31.297
1359570,121.414,31.355,121.444,31.37
482861,121.438,31.34,121.443,31.343
943070,121.4,31.255,121.404,31.258
1797116,121.445,31.165,121.461,31.177
97373,121.433,31.097,121.44,31.099
73494,121.54,31.306,121.545,31.306
1317459,121.439,31.132,121.445,31.133
754996,121.472,31.227,121.477,31.229
1283688,121.513,31.311,121.526,31.322
836146,121.398,31.348,121.417,31.356
1602549,121.389,31.262,121.395,31.263
1735385,121.381,31.224,121.391,31.214
336040,121.374,31.322,121.379,31.326
949240,121.449,31.342,121.492,31.336
666348,121.524,31.296,121.533,31.296
922475,121.441,31.192,121.449,31.193
1099502,121.426,31.187,121.438,31.189
1693753,121.359,31.386,121.361,31.387
563671,121.367,31.296,121.368,31.296
787730,121.421,31.145,121.424,31.144
996506,121.484,31.32,121.487,31.324
1058355,121.367,31.237,121.381,31.244
1719440,121.395,31.259,121.4,31.261
136533,121.368,31.279,121.402,31.263
39857,121.535,31.321,121.538,31.33
1425464,121.412,31.169,121.441,31.173
936872,121.456,31.322,121.467,31.319
562637,121.497,31.329,121.519,31.311
396600,121.532,31.259,121.538,31.262
565578,121.482,31.335,121.489,31.332
901359,121.514,31.284,121.52,31.296
1171821,121.441,31.297,121.451,31.289
913016,121.336,31.243,121.337,31.243
949,121.45,31.236,121.459,31.229
1639409,121.505,31.32,121.521,31.321
789012,121.464,31.194,121.467,31.195
1098239,121.361,31.13,121.364,31.132
234220,121.46,31.215,121.467,31.218
650239,121.521,31.24,121.529,31.24
498671,121.54,31.326,121.541,31.326
1552510,121.533,31.328,121.538,31.33
1066112,121.409,31.228,121.412,31.233
1400592,121.347,31.17,121.355,31.174
688602,121.477,31.24,121.487,31.239
1677216,121.364,31.179,121.364,31.182
58343,121.437,31.243,121.445,31.253
1649162,121.524,31.322,121.536,31.328
1553926,121.42,31.167,121.425,31.168
501059,121.344,31.289,121.348,31.283
1773224,121.443,31.157,121.462,31.17
1671290,121.508,31.16,121.521,31.164
290720,121.469,31.261,121.478,31.269
1745449,121.417,31.246,121.458,31.281
783737,121.445,31.187,121.47,31.208
1435929,121.363,31.338,121.383,31.315
1317868,121.419,31.218,121.488,31.225
1080885,121.332,31.268,121.334,31.268
1424238,121.516,31.303,121.521,31.298
576286,121.44,31.193,121.451,31.209
712174,121.522,31.315,121.527,31.329
489386,121.409,31.307,121.411,31.306
1802860,121.421,31.328,121.434,31.327
1630443,121.435,31.237,121.466,31.231
274443,121.413,31.263,121.422,31.279
1180902,121.437,31.24,121.442,31.242
1050343,121.456,31.185,121.458,31.184
21250,121.306,31.29,121.321,31.284
85076,121.531,31.318,121.532,31.33
498666,121.448,31.33,121.459,31.332
833166,121.4,31.195,121.427,31.193
1274571,121.411,31.287,121.416,31.293
1430712,121.538,31.311,121.539,31.311
1749870,121.337,31.241,121.359,31.248
1087563,121.419,31.191,121.427,31.183
981772,121.4,31.139,121.412,31.141
1596797,121.479,31.277,121.488,31.285
735475,121.465,31.276,121.465,31.277
283216,121.438,31.34,121.442,31.341
1492516,121.52,31.268,121.527,31.264
921815,121.531,31.321,121.532,31.322
1036417,121.397,31.246,121.406,31.249
1666529,121.467,31.297,121.482,31.29
309336,121.492,31.32,121.506,31.321
1522962,121.361,31.361,121.37,31.344
1240372,121.533,31.187,121.563,31.175
1795785,121.476,31.27,121.491,31.242
543948,121.493,31.265,121.53,31.309
737287,121.421,31.14,121.431,31.136
199831,121.534,31.305,121.538,31.306
3838,121.411,31.281,121.42,31.284
1701230,121.47,31.253,121.472,31.253
790855,121.57,31.225,121.588,31.209
1369664,121.496,31.281,121.5,31.28
270361,121.418,31.149,121.421,31.155
1329353,121.493,31.294,121.522,31.285
1441301,121.385,31.166,121.431,31.192
440609,121.532,31.296,121.542,31.282
1064080,121.363,31.22,121.371,31.208
1777552,121.458,31.298,121.48,31.299
898246,121.432,31.361,121.434,31.359
1249124,121.319,31.305,121.324,31.298
408743,121.311,31.238,121.474,31.237
1790916,121.503,31.306,121.515,31.311
161579,121.518,31.284,121.535,31.291
1803249,121.538,31.328,121.54,31.328
1547914,121.378,31.159,121.383,31.166
1350086,121.374,31.258,121.377,31.258
1323361,121.49,31.249,121.498,31.248
903283,121.452,31.201,121.476,31.217
1080554,121.443,31.341,121.474,31.337
1156448,121.408,31.276,121.415,31.279
1761874,121.474,31.283,121.476,31.286
111289,121.474,31.331,121.479,31.33
253689,121.41,31.18,121.415,31.177
1517983,121.447,31.271,121.482,31.258
1608953,121.412,31.169,121.448,31.198
706079,121.345,31.161,121.346,31.161
479981,121.377,31.248,121.381,31.253
825065,121.378,31.249,121.383,31.248
956236,121.569,31.113,121.576,31.108
737206,121.5,31.261,121.505,31.263
205271,121.484,31.181,121.496,31.172
1492184,121.37,31.246,121.381,31.251
1750494,121.44,31.302,121.445,31.307
1712846,121.417,31.151,121.431,31.165
693123,121.411,31.139,121.417,31.137
1466661,121.474,31.286,121.49,31.282
602877,121.303,31.148,121.31,31.143
1103700,121.45,31.256,121.452,31.247
596740,121.49,31.137,121.493,31.135
1509770,121.311,31.238,121.326,31.239
1703687,121.395,31.173,121.403,31.171
1316224,121.399,31.232,121.404,31.238
992433,121.545,31.275,121.549,31.274
881130,121.467,31.319,121.484,31.32
444458,121.392,31.231,121.395,31.231
1602970,121.547,31.202,121.549,31.206
1801631,121.48,31.207,121.483,31.206
558472,121.533,31.305,121.55,31.306
35787,121.442,31.117,121.446,31.118
958731,121.469,31.219,121.48,31.22
1125011,121.427,31.163,121.433,31.174
316102,121.232,31.196,121.243,31.201
1118599,121.405,31.283,121.406,31.285
506760,121.536,31.264,121.552,31.276
968488,121.457,31.313,121.461,31.31
958233,121.34,31.112,121.364,31.119
1574803,121.437,31.24,121.443,31.244
775357,121.398,31.17,121.435,31.176
328652,121.516,31.297,121.522,31.292
1211719,121.533,31.146,121.538,31.156
664863,121.538,31.301,121.555,31.298
457504,121.429,31.208,121.446,31.212
427268,121.523,31.289,121.531,31.283
66347,121.529,31.309,121.541,31.312
1197397,121.494,31.215,121.503,31.219
579801,121.444,31.342,121.46,31.331
1706701,121.461,31.215,121.491,31.219
1329327,121.384,31.112,121.399,31.107
121028,121.436,31.263,121.442,31.255
727120,121.405,31.294,121.427,31.291
1402210,121.493,31.272,121.498,31.269
1024781,121.464,31.318,121.483,31.32
1670237,121.428,31.145,121.432,31.151
595933,121.349,31.209,121.362,31.21
778938,121.516,31.298,121.536,31.263
926149,121.441,31.19,121.45,31.193
798815,121.414,31.269,121.417,31.268
1252715,121.437,31.188,121.438,31.191
343266,121.44,31.229,121.452,31.232
276230,121.428,31.144,121.439,31.15
411513,121.547,31.202,121.552,31.204
827689,121.397,31.291,121.404,31.29
1631959,121.388,31.252,121.41,31.242
679060,121.464,31.27,121.468,31.264
1711187,121.499,31.259,121.501,31.258
1359020,121.432,31.356,121.462,31.375
14234,121.455,31.191,121.462,31.193
1244653,121.483,31.29,121.49,31.293
690488,121.488,31.332,121.494,31.338
1305434,121.436,31.318,121.457,31.268
910277,121.529,31.302,121.544,31.297
760594,121.456,31.196,121.469,31.205
1195379,121.483,31.276,121.495,31.262
353926,121.535,31.294,121.539,31.302
1357283,121.388,31.276,121.393,31.271
322141,121.383,31.27,121.389,31.291
688700,121.426,31.182,121.427,31.184
670782,121.452,31.314,121.454,31.316
57172,121.397,31.209,121.408,31.212
939728,121.459,31.274,121.468,31.264
961362,121.44,31.213,121.446,31.212
162790,121.382,31.15,121.384,31.147
1527434,121.389,31.24,121.424,31.262
1603800,121.43,31.168,121.45,31.167
1295727,121.349,31.133,121.363,31.129
1338782,121.402,31.197,121.409,31.193
87214,121.497,31.314,121.506,31.321
1379576,121.452,31.31,121.459,31.317
1754085,121.448,31.305,121.453,31.298
63196,121.507,31.263,121.511,31.259
552276,121.638,31.264,121.651,31.265
893935,121.406,31.198,121.417,31.172
662883,121.403,31.13,121.413,31.127
30666,121.528,31.288,121.535,31.288
224919,121.501,31.261,121.503,31.267
729077,121.461,31.206,121.466,31.21
1678905,121.496,31.346,121.516,31.335
243496,121.517,31.301,121.52,31.3
1080530,121.493,31.285,121.51,31.296
973750,121.466,31.266,121.467,31.267
1036608,121.487,31.206,121.494,31.209
297686,121.44,31.325,121.443,31.327
969217,121.42,31.279,121.437,31.263
1406837,121.455,31.271,121.464,31.272
1627288,121.506,31.303,121.513,31.304
1223182,121.515,31.29,121.538,31.301
40287,121.532,31.328,121.533,31.328
521675,121.311,31.308,121.322,31.298
1057458,121.447,31.316,121.45,31.313
590350,121.406,31.248,121.42,31.254
1174177,121.531,31.161,121.538,31.151
1386829,121.421,31.195,121.423,31.195
165287,121.451,31.195,121.455,31.19
1454439,121.452,31.278,121.452,31.281
1031559,121.494,31.195,121.501,31.203
1651791,121.423,31.249,121.456,31.215
643456,121.329,31.251,121.336,31.241
1572048,121.469,31.319,121.473,31.318
1657663,121.464,31.181,121.492,31.197
135468,121.326,31.24,121.355,31.242
927923,121.381,31.31,121.398,31.31
47546,121.454,31.19,121.458,31.192
800836,121.492,31.186,121.514,31.211
956813,121.49,31.311,121.514,31.307
978931,121.435,31.131,121.453,31.135
588224,121.369,31.317,121.373,31.322
1485513,121.593,31.283,121.604,31.284
1564820,121.449,31.305,121.468,31.318
791690,121.402,31.299,121.423,31.269
672656,121.509,31.296,121.518,31.294
692911,121.469,31.279,121.478,31.272
187901,121.422,31.217,121.431,31.219
1459291,121.519,31.3,121.526,31.325
221975,121.31,31.208,121.316,31.193
1423455,121.416,31.275,121.423,31.283
1254746,121.425,31.159,121.427,31.159
37277,121.531,31.323,121.538,31.327
253407,121.394,31.162,121.399,31.164
644750,121.406,31.233,121.413,31.232
1719222,121.307,31.205,121.319,31.207
1068310,121.478,31.271,121.479,31.272
936114,121.388,31.132,121.402,31.132
1357332,121.458,31.259,121.46,31.247
667531,121.277,31.32,121.301,31.337
1003503,121.483,31.234,121.486,31.236
1422193,121.396,31.181,121.428,31.158
1781315,121.31,31.215,121.36,31.211
231088,121.449,31.127,121.456,31.127
203964,121.513,31.305,121.521,31.311
969898,121.379,31.29,121.382,31.291
971288,121.51,31.307,121.538,31.322
443613,121.517,31.276,121.537,31.282
1042440,121.469,31.279,121.479,31.269
721353,121.451,31.329,121.455,31.331
1060122,121.411,31.136,121.413,31.142
5049,121.419,31.201,121.421,31.201
456499,121.475,31.321,121.484,31.32
414994,121.435,31.254,121.44,31.254
1548079,121.463,31.184,121.465,31.184
603801,121.451,31.097,121.458,31.111
1297583,121.478,31.228,121.5,31.252
213052,121.417,31.151,121.433,31.151
822260,121.506,31.276,121.513,31.279
489417,121.435,31.176,121.443,31.2
1410901,121.435,31.218,121.443,31.215
563595,121.51,31.273,121.524,31.276
1508814,121.329,31.217,121.362,31.218
788929,121.356,31.362,121.367,31.365
1677514,121.436,31.318,121.44,31.323
966252,121.365,31.25,121.375,31.254
1367663,121.479,31.307,121.481,31.307
685416,121.416,31.172,121.426,31.165
1531666,121.41,31.215,121.429,31.217
324647,121.459,31.259,121.466,31.262
573674,121.448,31.307,121.462,31.313
383817,121.532,31.321,121.542,31.321
1107746,121.488,31.292,121.492,31.294
1278525,121.452,31.27,121.457,31.274
963261,121.408,31.234,121.41,31.235
1254836,121.59,31.274,121.603,31.266
80824,121.531,31.323,121.537,31.331
979832,121.521,31.286,121.544,31.285
296160,121.325,31.298,121.333,31.304
831385,121.4,31.209,121.403,31.209
1695495,121.452,31.111,121.457,31.12
1635427,121.475,31.297,121.529,31.259
1012081,121.326,31.289,121.331,31.29
808542,121.422,31.142,121.433,31.151
1058572,121.437,31.371,121.448,31.372
530604,121.495,31.251,121.513,31.258
840806,121.484,31.286,121.491,31.273
687760,121.419,31.2,121.421,31.204
1376237,121.492,31.257,121.496,31.256
593647,121.474,31.321,121.482,31.32
854090,121.445,31.287,121.463,31.271
1313628,121.442,31.206,121.446,31.21
1106976,121.388,31.276,121.4,31.286
594883,121.384,31.207,121.416,31.187
829016,121.403,31.21,121.404,31.211
37973,121.464,31.191,121.478,31.232
1581272,121.508,31.292,121.51,31.292
115644,121.315,31.135,121.321,31.128
1409865,121.441,31.256,121.449,31.258
1640132,121.558,31.225,121.562,31.229
1481734,121.45,31.257,121.455,31.257
1416319,121.293,31.2,121.37,31.217
1719355,121.367,31.248,121.379,31.244
754994,121.407,31.283,121.412,31.283
1324596,121.444,31.326,121.456,31.322
1491668,121.458,31.25,121.467,31.244
1242065,121.344,31.16,121.371,31.174
1746843,121.457,31.212,121.511,31.192
113127,121.378,31.252,121.394,31.25
86317,121.361,31.216,121.364,31.216
413071,121.411,31.147,121.415,31.152
1689853,121.531,31.305,121.54,31.307
1262715,121.394,31.133,121.404,31.141
20152,121.374,31.275,121.381,31.29
869273,121.428,31.303,121.434,31.305
1636990,121.297,31.187,121.302,31.182
305867,121.438,31.214,121.449,31.213
39637,121.362,31.247,121.364,31.248
1700605,121.569,31.135,121.571,31.135
37671,121.529,31.267,121.531,31.269
1717621,121.491,31.284,121.498,31.29
1588649,121.343,31.151,121.378,31.111
138450,121.437,31.245,121.441,31.243
205913,121.541,31.179,121.552,31.173
650131,121.412,31.196,121.418,31.201
1360020,121.48,31.294,121.507,31.303
1582583,121.472,31.319,121.484,31.32
629889,121.52,31.231,121.526,31.235
72525,121.437,31.217,121.46,31.197
955381,121.38,31.175,121.385,31.166
1633357,121.489,31.333,121.493,31.341
400772,121.526,31.321,121.531,31.322
103360,121.408,31.263,121.469,31.304
923849,121.422,31.249,121.431,31.247
1134206,121.396,31.221,121.417,31.239
832009,121.521,31.29,121.536,31.295
1140690,121.476,31.27,121.498,31.258
18876,121.429,31.298,121.431,31.295
35377,121.357,31.344,121.373,31.344
1722575,121.574,31.245,121.579,31.243
59142,121.516,31.252,121.522,31.256
45976,121.433,31.208,121.47,31.22
1508883,121.492,31.313,121.494,31.315
268031,121.33,31.254,121.338,31.254
430883,121.33,31.237,121.333,31.241
1327881,121.377,31.268,121.389,31.276
1789293,121.403,31.266,121.411,31.268
217588,121.489,31.173,121.495,31.175
896401,121.311,31.269,121.314,31.269
1728664,121.401,31.121,121.408,31.133
1098939,121.477,31.275,121.486,31.282
1116455,121.448,31.222,121.458,31.23
620350,121.509,31.303,121.533,31.321
879184,121.511,31.294,121.514,31.297
1702946,121.313,31.126,121.334,31.129
226956,121.532,31.318,121.533,31.318
1456418,121.46,31.234,121.472,31.234
74553,121.533,31.182,121.54,31.187
612860,121.405,31.239,121.41,31.242
455480,121.467,31.201,121.47,31.195
45071,121.374,31.233,121.376,31.236
172789,121.513,31.308,121.528,31.309
727775,121.441,31.234,121.445,31.237
453541,121.485,31.306,121.491,31.311
409309,121.505,31.296,121.508,31.302
151475,121.497,31.329,121.506,31.329
1287950,121.677,31.276,121.681,31.277
191969,121.5,31.28,121.503,31.286
1784869,121.45,31.233,121.459,31.23
1716795,121.436,31.177,121.438,31.191
940564,121.466,31.242,121.467,31.242
1252335,121.497,31.263,121.517,31.274
752201,121.485,31.314,121.488,31.314
1251224,121.581,31.256,121.594,31.253
1512892,121.511,31.225,121.532,31.232
1807840,121.405,31.272,121.415,31.279
1541239,121.379,31.089,121.383,31.089
36242,121.551,31.275,121.559,31.274
329459,121.412,31.181,121.412,31.182
1585283,121.399,31.215,121.407,31.215
794236,121.434,31.202,121.437,31.198
558383,121.353,31.243,121.356,31.249
362929,121.426,31.252,121.441,31.243
831884,121.536,31.328,121.538,31.328
1103452,121.479,31.264,121.48,31.267
1208857,121.423,31.29,121.431,31.296
1585275,121.442,31.233,121.447,31.227
849060,121.374,31.234,121.38,31.242
1384499,121.447,31.305,121.468,31.236
491591,121.488,31.304,121.516,31.305
858651,121.449,31.225,121.475,31.237
311678,121.396,31.247,121.402,31.248
7094,121.546,31.27,121.554,31.277
1097752,121.433,31.204,121.438,31.195
1738102,121.51,31.272,121.519,31.273
193092,121.523,31.219,121.533,31.222
1132075,121.458,31.266,121.468,31.263
1262103,121.524,31.258,121.53,31.263
439047,121.435,31.201,121.442,31.192
1577943,121.448,31.273,121.452,31.278
218309,121.525,31.293,121.532,31.297
390010,121.535,31.328,121.541,31.321
856383,121.375,31.12,121.386,31.125
1179666,121.369,31.24,121.385,31.237
1089326,121.555,31.203,121.562,31.204
981948,121.485,31.333,121.49,31.331
10253,121.403,31.204,121.419,31.212
252603,121.36,31.218,121.364,31.218
1512871,121.425,31.131,121.43,31.131
1056702,121.459,31.257,121.467,31.254
1098998,121.472,31.287,121.48,31.275
555570,121.399,31.269,121.413,31.27
272572,121.458,31.25,121.461,31.253
1378016,121.409,31.283,121.414,31.275
228966,121.451,31.157,121.459,31.161
374073,121.475,31.236,121.483,31.239
480613,121.445,31.187,121.449,31.184
239597,121.479,31.284,121.488,31.288
672768,121.443,31.226,121.45,31.23
328694,121.477,31.332,121.481,31.336
714295,121.481,31.401,121.487,31.395
937293,121.504,31.242,121.512,31.235
1651628,121.47,31.265,121.475,31.267
972022,121.489,31.253,121.49,31.258
9803,121.474,31.322,121.483,31.32
43056,121.417,31.239,121.424,31.24
715778,121.506,31.315,121.508,31.316
1068605,121.53,31.318,121.536,31.328
1120575,121.402,31.131,121.432,31.101
370009,121.431,31.272,121.46,31.262
5013,121.513,31.275,121.523,31.283
735248,121.537,31.276,121.557,31.271
641600,121.485,31.341,121.491,31.344
1013,121.525,31.325,121.529,31.335
898296,121.442,31.241,121.452,31.232
261036,121.46,31.269,121.465,31.264
240318,121.412,31.358,121.431,31.368
85652,121.564,31.154,121.57,31.158
1675901,121.361,31.339,121.391,31.357
1598473,121.537,31.318,121.538,31.318
1331694,121.346,31.287,121.348,31.284
609716,121.427,31.213,121.432,31.216
1502823,121.476,31.215,121.482,31.229
1201621,121.242,31.367,121.254,31.374
219229,121.517,31.265,121.519,31.264
434744,121.416,31.217,121.423,31.212
167087,121.36,31.24,121.366,31.238
404459,121.458,31.259,121.468,31.263
1802019,121.532,31.313,121.538,31.329
1593345,121.441,31.33,121.454,31.333
395360,121.469,31.336,121.476,31.321
774036,121.509,31.275,121.529,31.274
1681862,121.443,31.129,121.452,31.135
96762,121.391,31.167,121.402,31.173
1193855,121.428,31.227,121.435,31.237
811213,121.358,31.244,121.369,31.246
163241,121.519,31.281,121.528,31.301
201285,121.471,31.193,121.474,31.195
1749431,121.531,31.323,121.535,31.331
1245324,121.479,31.311,121.485,31.319
965657,121.466,31.253,121.469,31.257
888438,121.481,31.246,121.487,31.252
831596,121.353,31.346,121.372,31.345
669664,121.485,31.305,121.5,31.311
846639,121.487,31.326,121.49,31.331
53364,121.497,31.168,121.52,31.206
1457997,121.509,31.271,121.533,31.285
744151,121.516,31.3,121.524,31.314
1516343,121.403,31.207,121.412,31.199
1775531,121.653,31.267,121.66,31.271
197994,121.448,31.24,121.46,31.214
1233162,121.472,31.197,121.476,31.193
148493,121.411,31.273,121.42,31.27
1559604,121.437,31.188,121.445,31.191
256750,121.536,31.212,121.544,31.208
258806,121.521,31.279,121.563,31.275
166569,121.528,31.317,121.532,31.299
1329577,121.521,31.289,121.545,31.272
983490,121.473,31.32,121.476,31.328
901440,121.481,31.277,121.486,31.284
692093,121.501,31.26,121.513,31.255
1528850,121.526,31.284,121.529,31.285
562643,121.512,31.275,121.518,31.271
789981,121.448,31.325,121.451,31.326
1502408,121.44,31.375,121.445,31.379
1492423,121.383,31.248,121.41,31.242
1546596,121.486,31.205,121.498,31.218
1360308,121.412,31.169,121.416,31.174
1166222,121.423,31.25,121.428,31.246
377002,121.414,31.27,121.419,31.268
257725,121.448,31.298,121.45,31.313
788617,121.451,31.235,121.454,31.232
425409,121.454,31.119,121.456,31.12
220255,121.417,31.137,121.433,31.141
468968,121.532,31.323,121.533,31.328
311828,121.502,31.286,121.512,31.256
451633,121.48,31.205,121.492,31.207
225935,121.441,31.234,121.448,31.239
415918,121.454,31.227,121.465,31.217
152615,121.483,31.258,121.488,31.258
145659,121.485,31.212,121.488,31.212
1089511,121.422,31.266,121.451,31.287
495167,121.503,31.272,121.511,31.269
836048,121.518,31.227,121.522,31.228
979847,121.331,31.264,121.338,31.263
533572,121.468,31.279,121.494,31.276
1645802,121.528,31.255,121.532,31.26
1043872,121.34,31.148,121.418,31.169
598818,121.483,31.261,121.514,31.252
1184045,121.49,31.336,121.494,31.329
1738605,121.463,31.266,121.467,31.261
1738908,121.363,31.182,121.403,31.136
62224,121.417,31.131,121.429,31.114
644948,121.389,31.259,121.402,31.262
405192,121.488,31.209,121.5,31.211
1235834,121.422,31.171,121.463,31.18
406870,121.452,31.279,121.461,31.281
558170,121.458,31.25,121.463,31.256
