orderid,dist
102147,2.139797982
437086,2.139885376
233662,2.139892080
55145,2.139987908
1617988,2.139991189
1108854,2.140079987
294065,2.140117076
929481,2.140127741
1470267,2.140143057
1591792,2.140183190
1657349,2.140192022
29678,2.140201474
1051477,2.140213294
1200678,2.140213912
1067697,2.140235482
59103,2.140235482
745790,2.140324355
1761805,2.140539547
1052014,2.140568592
1718960,2.140696277
22900,2.140755384
1549646,2.140804897
1449859,2.140953710
1806930,2.140970310
1584422,2.140980192
399792,2.141096825
895234,2.141118049
1467609,2.141119026
797699,2.141136737
1138677,2.141184284
396997,2.141391189
337104,2.141458285
166716,2.141488452
228758,2.141514222
79985,2.141675174
1139908,2.141703883
842613,2.141815970
1072221,2.141846145
247270,2.141916565
596689,2.141982561
1187216,2.142002438
121806,2.142002438
267630,2.142002438
783557,2.142007470
1581044,2.142016475
755859,2.142033598
547474,2.142066138
53843,2.142078506
132492,2.142096063
514251,2.142134453
121838,2.142188398
529575,2.142304652
1656400,2.142325054
1732290,2.142371668
1532323,2.142411863
333462,2.142413688
1128310,2.142420970
892931,2.142435948
1302537,2.142437385
801955,2.142439129
523369,2.142447520
405411,2.142457941
975315,2.142462898
369402,2.142472228
263907,2.142477762
1499493,2.142483542
258863,2.142505753
44012,2.142547426
1177838,2.142576170
1709612,2.142627985
1573264,2.142767544
1610533,2.142777150
1146226,2.142833568
1635616,2.142906705
1206617,2.142939856
464620,2.143092009
1228708,2.143101330
245871,2.143106938
965237,2.143111660
586112,2.143125028
333975,2.143129854
1318750,2.143138437
519520,2.143149713
385315,2.143159568
1174565,2.143181357
1508777,2.143221001
824959,2.143271343
61022,2.143297703
1221030,2.143432621
1428879,2.143460816
1087608,2.143508835
1132950,2.143547696
74806,2.143559126
1181486,2.143562381
62638,2.143697148
1038855,2.143769744
1059833,2.143781564
661557,2.143825076
386627,2.143826717
706814,2.143834420
497740,2.143945078
138351,2.144033344
1617192,2.144115806
703353,2.144202889
1793119,2.144384921
1117815,2.144405988
131975,2.144457534
1533503,2.144483404
661451,2.144488548
361141,2.144491217
1208340,2.144542433
1304306,2.144559955
218467,2.144605986
1543419,2.144627440
313736,2.144628668
368844,2.144628668
10424,2.144654903
285037,2.144697344
336647,2.144745361
429311,2.144814967
76943,2.144895062
1247748,2.144907944
1024215,2.144952133
599087,2.145183121
1104240,2.145215928
593463,2.145263966
1094690,2.145349802
611136,2.145380470
1535543,2.145401576
1239675,2.145516857
1754907,2.145810603
802829,2.145889903
381001,2.145970447
811008,2.146120966
61683,2.146391958
439440,2.146394795
1291933,2.146396540
390032,2.146405375
1111213,2.146431400
211629,2.146441726
1156898,2.146444746
332668,2.146528623
381781,2.146562016
697046,2.146729458
153471,2.146803408
850739,2.146803408
979846,2.146882835
914499,2.146943573
1799731,2.146983585
949851,2.147009632
37191,2.147134122
778568,2.147146088
520916,2.147185841
652576,2.147213873
839618,2.147280679
57831,2.147283345
859053,2.147350287
1696490,2.147362930
1091190,2.147376775
702591,2.147449221
428945,2.147655027
463831,2.147667805
328129,2.147697127
1656609,2.147707785
425332,2.147717926
132980,2.147812171
695423,2.147832275
417971,2.147851746
1122282,2.147863271
1162731,2.147877896
1768676,2.147903939
1150594,2.147915251
1143827,2.147977842
967896,2.148039892
187384,2.148062405
407129,2.148068071
1469630,2.148160962
400150,2.148185338
384174,2.148187228
47849,2.148524215
838911,2.148525974
1541827,2.148577359
1253672,2.148740951
919506,2.148772866
1340581,2.148797885
1114258,2.148810906
299897,2.148857624
903249,2.148889862
614031,2.148924848
327658,2.148967496
1777953,2.148979649
1600490,2.148996881
998138,2.149067804
1356897,2.149148502
721964,2.149179047
693502,2.149209033
1260506,2.149234798
1433278,2.149463792
240855,2.149582309
1784330,2.149591932
1284213,2.149725400
1107788,2.149829599
1406412,2.149915821
258177,2.149920502
1694599,2.150101846
149340,2.150223579
1437232,2.150468377
203226,2.150508443
1089049,2.150518401
1648475,2.150518401
599813,2.150528127
1415079,2.150535596
197985,2.150542816
1043819,2.150605533
1652184,2.150702706
1335794,2.150720953
476653,2.150771618
663775,2.150774244
1175610,2.150828508
279295,2.150888966
487340,2.150894327
1139223,2.150923286
542386,2.150923286
386723,2.150957415
698433,2.150965784
1690350,2.151003269
1643096,2.151014538
1623805,2.151042544
263404,2.151046068
1402677,2.151083360
1569540,2.151097076
460817,2.151109768
1696646,2.151248062
1769502,2.151270666
843722,2.151291178
982369,2.151294239
753260,2.151336682
1622993,2.151348625
17981,2.151387727
534966,2.151457222
1296531,2.151472630
1202019,2.151514892
1382335,2.151549608
1516194,2.151585671
1334194,2.151639874
1638879,2.151655254
1331958,2.151727408
149033,2.151740057
164413,2.151740057
204952,2.151740057
320646,2.151740057
45733,2.151740057
1168910,2.151776154
1141482,2.151821900
1361447,2.151834835
233212,2.151848083
1497501,2.151848617
1152625,2.151860143
248852,2.151866590
10784,2.151918663
649374,2.152011506
1601986,2.152068264
406292,2.152095083
934985,2.152294019
1585442,2.152356906
1690309,2.152473150
848797,2.152633091
300883,2.152946051
406234,2.153090956
988262,2.153130480
1538269,2.153526677
41650,2.153564099
1534765,2.153605963
441897,2.153696321
1734287,2.153721873
665191,2.153758628
967149,2.153779324
1158910,2.153811779
350138,2.153814690
130868,2.153820084
1455096,2.153827922
1340435,2.153831291
1310599,2.153906753
1711555,2.153911403
1108064,2.153939659
90836,2.154023586
159369,2.154086164
498135,2.154133614
1094604,2.154186893
1256389,2.154194329
315646,2.154223865
1208838,2.154241238
488764,2.154271976
1695868,2.154321205
369910,2.154482293
416867,2.154583669
325605,2.154754950
520789,2.154926419
895679,2.154986526
300153,2.155401061
1227105,2.155450234
814434,2.155464596
925235,2.155499457
1132367,2.155505991
1596499,2.155600047
676745,2.155661197
7055,2.155781236
861597,2.155809795
1539671,2.155914659
1793896,2.156064262
939985,2.156120366
1731484,2.156122020
787509,2.156198640
1725974,2.156199424
691619,2.156221377
1383735,2.156241298
1142798,2.156264599
695180,2.156266044
203504,2.156357034
925877,2.156408890
368808,2.156415082
1384379,2.156449424
1411501,2.156473000
1661707,2.156614012
143112,2.156656100
1669069,2.156714147
1185017,2.156721361
1074346,2.156759221
1215696,2.156817242
51225,2.156843085
1566190,2.156851372
1061149,2.157009063
1425990,2.157094918
1501111,2.157106461
1135426,2.157119995
891200,2.157210916
10473,2.157332916
1293125,2.157582026
229555,2.157606507
1774991,2.157660625
1470195,2.157709929
1480597,2.157709929
719538,2.157709929
744084,2.157709929
980490,2.157709929
1155549,2.157769026
1049565,2.157772008
1428069,2.157782169
1403785,2.157785016
1146957,2.157799110
1515881,2.157828682
1478402,2.157856956
905284,2.157881553
1156644,2.157938329
1147425,2.157967064
1241467,2.157991116
145301,2.158091672
1461081,2.158121203
787633,2.158152179
223106,2.158156379
1785572,2.158218314
501977,2.158249966
500403,2.158288183
1016353,2.158688942
1710878,2.159068118
952733,2.159214695
180776,2.159564219
1802794,2.159628575
925141,2.159635494
156526,2.159659080
483349,2.159737608
480601,2.159739068
1476371,2.159751961
962573,2.159752727
750839,2.159776544
467130,2.159779276
1125822,2.159826849
1640129,2.159827073
1287679,2.159851698
847090,2.159854435
1518638,2.159882973
1243470,2.160023321
785668,2.160094925
480345,2.160115660
476794,2.160132673
1708093,2.160133515
749485,2.160143599
403399,2.160163706
1285510,2.160168482
122221,2.160168482
765384,2.160333307
150110,2.160370453
494966,2.160376849
260595,2.160390482
193775,2.160454156
350153,2.160467755
910257,2.160510883
18444,2.160615279
1704529,2.160689673
1005853,2.160694042
1236110,2.160702975
626592,2.160741493
1414433,2.160753284
593481,2.160779507
740714,2.160900884
745250,2.161006657
1710476,2.161052341
595397,2.161063119
70907,2.161068977
92508,2.161110191
964927,2.161111870
255786,2.161145941
533531,2.161197094
631050,2.161359680
1162549,2.161416337
163497,2.161578645
1804932,2.161781327
1170947,2.161942008
1490582,2.161983703
215488,2.162023729
792321,2.162032660
592131,2.162046235
139056,2.162049673
418243,2.162064921
791536,2.162064921
142022,2.162085546
988786,2.162112391
530997,2.162138155
1343997,2.162160730
1059602,2.162161697
229316,2.162494524
1231358,2.162598971
752951,2.162615576
1163876,2.162663442
1783493,2.162687734
1744116,2.162736222
210214,2.162835670
1591481,2.162848320
1094256,2.162877226
1757365,2.162973136
952006,2.162975656
1010980,2.163003958
357350,2.163018354
244900,2.163053238
702815,2.163074769
1358935,2.163075432
180638,2.163083319
365390,2.163111658
1732036,2.163119225
215805,2.163119225
537414,2.163119225
915621,2.163126364
301916,2.163143559
213530,2.163148411
171260,2.163159848
168376,2.163182944
1068512,2.163245433
625490,2.163262862
1655043,2.163327417
711389,2.163335677
524705,2.163344054
389805,2.163367704
801037,2.163389691
996247,2.163412492
1349985,2.163418716
1272531,2.163712254
1062726,2.163867438
727648,2.163988749
722115,2.163995124
778347,2.164070710
183470,2.164095634
777926,2.164132278
944202,2.164167406
1710059,2.164171482
715684,2.164201718
1333569,2.164216535
913051,2.164218957
555576,2.164262908
782809,2.164282879
1602081,2.164306125
1448237,2.164312677
281062,2.164317908
700853,2.164317908
1545933,2.164329989
1379780,2.164336191
1596178,2.164382988
113918,2.164475028
183595,2.164614750
105836,2.164830335
1051845,2.164938310
1177337,2.165174599
1194221,2.165312571
1471343,2.165384377
170729,2.165384607
1405495,2.165415423
575364,2.165604614
1435518,2.165620054
1441495,2.165982318
1674625,2.166026828
538510,2.166041405
1083159,2.166190220
1022775,2.166192637
898215,2.166212752
472413,2.166251755
1785982,2.166277168
1711859,2.166319617
722836,2.166346689
689200,2.166404373
1662089,2.166498255
924706,2.166537829
1072972,2.166537829
888860,2.166552948
1315682,2.166617116
1537412,2.166654893
4782,2.166699073
1514907,2.166803172
1049065,2.166819389
693555,2.166844970
1274230,2.166876201
653909,2.166975630
1126223,2.167062856
418280,2.167074915
317148,2.167116026
584248,2.167166782
114817,2.167185776
380621,2.167189963
1376201,2.167199382
433032,2.167202500
399129,2.167219908
498944,2.167234027
251268,2.167238872
691461,2.167242709
1529804,2.167259881
1136984,2.167279164
1712176,2.167332143
240800,2.167415067
1141377,2.167430537
63434,2.167438848
1730797,2.167439277
1205468,2.167513355
325820,2.167556490
436963,2.167573969
293262,2.167679216
582000,2.167709270
1366982,2.167730627
431218,2.167740304
810300,2.167747964
823086,2.167862745
1126582,2.167901627
309869,2.168302121
1198940,2.168480458
825330,2.168642208
70716,2.168664903
814126,2.168750228
491807,2.169069616
1676112,2.169166573
699557,2.169199526
1742490,2.169238620
1224197,2.169367848
1279575,2.169421015
1031948,2.169480926
1416303,2.169485101
1655801,2.169521178
497073,2.169610546
477252,2.169626958
1515576,2.169633251
1215284,2.169664074
643144,2.169667142
65925,2.169692081
1718202,2.169702215
1032174,2.169752736
390280,2.169758452
542647,2.169763507
1488523,2.169794323
543889,2.169817494
1474526,2.169831778
184494,2.169936785
1714514,2.169937433
409003,2.170107894
663744,2.170282719
531400,2.170344073
1214032,2.170375481
1339040,2.170397378
1509316,2.170416322
1510376,2.170416322
209762,2.170517650
1291403,2.170607790
516629,2.170723927
696551,2.170747120
753672,2.170770385
1014663,2.170774081
1468894,2.170774081
238742,2.171188905
96538,2.171276382
233277,2.171332073
1147118,2.171385739
353025,2.171407486
1351926,2.171413550
726721,2.171482282
1698311,2.171509899
1111252,2.171549035
256674,2.171579116
1755815,2.171611301
715776,2.171611301
564220,2.171623499
838624,2.171695868
348500,2.171814233
290276,2.171910660
252073,2.172070248
521265,2.172148325
753846,2.172471527
1194512,2.172499321
1565801,2.172520409
1598892,2.172546507
1064013,2.172554529
530123,2.172609443
1368170,2.172674968
1331118,2.172712673
365236,2.172736725
1621830,2.172747804
1181439,2.172768344
1608267,2.172771485
145729,2.172779615
1098831,2.172818576
220255,2.172837338
233970,2.172843534
1560751,2.172891501
217598,2.172977060
1100456,2.173014475
1013830,2.173198941
1417318,2.173219510
1801966,2.173235383
1799389,2.173247079
1546585,2.173278682
1360776,2.173320695
935266,2.173343663
817906,2.173398638
237908,2.173404257
275219,2.173407520
558041,2.173408868
334126,2.173426542
255621,2.173444438
611129,2.173470162
285744,2.173471364
1655581,2.173508007
302216,2.173513762
896280,2.173524307
1732777,2.173527610
922668,2.173529397
1721718,2.173540462
492055,2.173544372
1505331,2.173556527
231792,2.173711060
281802,2.173711060
1721960,2.173716235
1243735,2.173734013
548098,2.173737752
478599,2.173775379
558703,2.173802878
1446615,2.173820408
1620698,2.173820408
1767339,2.173835240
1709349,2.173912863
437955,2.173989177
475269,2.174033984
736499,2.174175504
498096,2.174230828
1050939,2.174332279
404355,2.174341055
1319071,2.174372257
1099502,2.174395003
1479901,2.174494538
437998,2.174548661
1099438,2.174559978
130998,2.174671857
351779,2.174677136
243724,2.174814875
280770,2.174822069
229541,2.174958212
770749,2.175090894
898006,2.175155386
1649162,2.175274588
367624,2.175326491
1347689,2.175360011
855626,2.175375163
1153866,2.175490172
562476,2.175540594
1335314,2.175576310
1401860,2.175611701
1416228,2.175656289
1029299,2.175745683
282557,2.175832849
709397,2.175861652
1017495,2.175924331
904407,2.175954962
845793,2.176219509
46669,2.176231360
974444,2.176297922
566868,2.176399928
1080241,2.176423075
1553251,2.176423215
534301,2.176510868
1173174,2.176614760
1186119,2.176629940
510984,2.176662127
212187,2.176728568
1147013,2.176799889
907330,2.176823120
598999,2.176886648
714715,2.176915576
58398,2.176971867
1263644,2.176983003
1199918,2.177188396
1373760,2.177243008
635413,2.177368185
1634387,2.177377617
1305,2.177439666
53721,2.177487175
710146,2.177491092
84048,2.177515873
1064869,2.177518196
1329329,2.177575129
869790,2.177582118
248648,2.177684658
765837,2.177796767
1196362,2.177875537
716868,2.177965340
1252166,2.178027651
738610,2.178101486
1280737,2.178150868
638232,2.178153942
1632960,2.178190766
461647,2.178255147
1410208,2.178320790
8005,2.178356608
884901,2.178516376
1487643,2.178526823
1062656,2.178569200
384823,2.178633266
917084,2.178636644
587917,2.178697837
1529593,2.178713172
1735512,2.178714804
569858,2.178714892
1269868,2.178818961
1382996,2.178841944
303986,2.178850478
719042,2.178869725
624284,2.178903341
453438,2.178960638
562738,2.179000612
1218499,2.179140919
1112170,2.179175970
1522658,2.179212896
1126120,2.179322504
852528,2.179327965
1136279,2.179328794
1359928,2.179347722
1197059,2.179353367
1444270,2.179377774
795140,2.179462376
211020,2.179545664
376105,2.179545738
400717,2.179654665
126082,2.179656592
1574325,2.179665699
81360,2.179689077
1047406,2.179689078
1719820,2.179689078
1779493,2.179689078
625965,2.179689078
997619,2.179689078
503462,2.179717859
649382,2.179739036
3441,2.179763860
1793723,2.179857702
1680119,2.179894328
319579,2.179914543
1059788,2.180012986
168046,2.180033224
429946,2.180034764
27805,2.180084119
549835,2.180085521
1318126,2.180148017
43276,2.180213334
636938,2.180303579
296966,2.180497522
1406878,2.180731768
45827,2.180888850
124704,2.180902966
326706,2.181049666
1416339,2.181070458
1218867,2.181099668
425900,2.181101531
1045701,2.181219966
1730689,2.181262580
69048,2.181389764
1052278,2.181491951
1017404,2.181562459
145226,2.181562459
1145430,2.181573943
1339650,2.181667021
822783,2.181670516
48227,2.181715645
1468872,2.181730249
1646387,2.181732172
299722,2.181732172
677000,2.181732172
934740,2.181732172
195233,2.181803616
1581190,2.181902627
902341,2.182079644
6488,2.182098164
1444858,2.182246992
58734,2.182259131
952495,2.182274912
975727,2.182340210
105061,2.182344542
1159567,2.182402020
883139,2.182403059
1465169,2.182435023
1036470,2.182470311
1205471,2.182474986
85688,2.182549903
840395,2.182566525
1040819,2.182628891
257808,2.182657537
321376,2.182669257
870940,2.182779397
1657273,2.182794947
287544,2.182809449
1140240,2.182814232
654909,2.182858289
982833,2.182859553
996426,2.182879651
336748,2.182932240
52384,2.182944740
1115686,2.182960203
379338,2.182963948
756107,2.182998802
1547079,2.183040559
363271,2.183073182
1156008,2.183117491
445268,2.183118114
192754,2.183129747
64563,2.183151394
203011,2.183245025
525003,2.183255045
1003467,2.183275753
534998,2.183304485
1795347,2.183310078
1610514,2.183331059
168050,2.183447389
1386320,2.183503246
324271,2.183551790
1277351,2.183582072
610998,2.183685108
971474,2.183820929
307568,2.183857193
1593893,2.184040109
308092,2.184064936
311912,2.184433932
951406,2.184591015
792312,2.184698708
68569,2.184769138
6284,2.184814695
1499902,2.184855012
734885,2.184870116
1543798,2.184935831
970185,2.184937928
1319337,2.184945886
1546282,2.184976559
1451826,2.185073788
1662645,2.185095917
501470,2.185095968
187691,2.185144322
437102,2.185184146
94382,2.185301423
1254723,2.185330896
18175,2.185364842
720621,2.185372186
506492,2.185543847
1233573,2.185684356
1148150,2.185781731
1092331,2.185801162
1371154,2.185828605
925093,2.185865205
613254,2.185921712
52607,2.185928759
994652,2.185988601
395127,2.186016381
470711,2.186115236
318784,2.186124371
440736,2.186132959
1539143,2.186180248
1711053,2.186218205
45986,2.186236275
211088,2.186319581
8722,2.186364216
917591,2.186364216
399771,2.186392976
158149,2.186449835
92789,2.186451011
1094382,2.186550506
216690,2.186628668
1137276,2.186643290
1184267,2.186651140
1615955,2.186665153
620935,2.186714351
1131151,2.186763412
836479,2.186976366
39679,2.187084907
584512,2.187185261
315017,2.187187424
1713133,2.187204727
1382767,2.187372099
1259740,2.187377985
789864,2.187513503
939364,2.187644406
539915,2.187678844
530046,2.187711078
1714093,2.187785097
1644982,2.187788477
265498,2.187843306
42387,2.187974207
666725,2.188079703
38637,2.188079703
1047129,2.188179294
1505338,2.188206221
559253,2.188261492
1794716,2.188273593
151218,2.188284553
1590495,2.188317873
1604660,2.188330720
560549,2.188340705
531045,2.188419856
786774,2.188456831
208479,2.188546181
1112633,2.188597123
893188,2.188665526
81347,2.188823974
166148,2.188838822
1736405,2.188885322
647269,2.188902875
541546,2.188952330
1295302,2.189002443
567565,2.189003094
1227700,2.189042544
109792,2.189043582
398981,2.189121727
893927,2.189122416
1668459,2.189127204
979302,2.189153264
893102,2.189187143
843888,2.189290440
1315151,2.189878642
1595327,2.190040512
128825,2.190200283
139596,2.190200283
1021294,2.190263486
38571,2.190338318
1516610,2.190434106
287126,2.190568991
1558254,2.190626485
1134035,2.190631369
885976,2.190638558
1394115,2.190645884
45099,2.190656526
721775,2.190753350
486799,2.191111281
1572891,2.191136945
1397534,2.191251747
581266,2.191348770
808223,2.191456608
1412952,2.191472122
1524864,2.191499244
810166,2.191501017
135208,2.191518413
1029511,2.191585508
426833,2.191626122
680268,2.191823488
1303370,2.191855037
712039,2.191865424
1355268,2.191888748
260451,2.191948576
1434697,2.191968613
354689,2.191992863
1450495,2.191994142
913007,2.192009684
243888,2.192045841
166518,2.192073074
313567,2.192082494
332465,2.192105169
264847,2.192105169
1223962,2.192117857
1167649,2.192137240
982785,2.192142068
534191,2.192182289
1781195,2.192188421
773739,2.192214400
391493,2.192282796
662453,2.192330899
820253,2.192355234
924392,2.192389593
175058,2.192395437
61791,2.192395437
67402,2.192395437
1017301,2.192409579
201608,2.192417089
1393682,2.192467140
1268203,2.192480600
1530,2.192480738
840548,2.192608808
1402834,2.192624491
161865,2.192694068
14647,2.192715863
765465,2.192805496
1470245,2.192884342
1041028,2.192893470
1500584,2.192905680
327932,2.192938874
690477,2.192943374
108510,2.192961008
723187,2.192980263
951583,2.193011269
802727,2.193044068
1534785,2.193074177
1795952,2.193074610
1041844,2.193076848
1782289,2.193094331
1753079,2.193126446
1455741,2.193172486
1322263,2.193206134
35047,2.193210126
14460,2.193322978
1031181,2.193438921
1328540,2.193495604
628715,2.193505436
853943,2.193580302
667978,2.193619118
504132,2.193699044
561501,2.193804730
54340,2.193935817
130960,2.194058114
282527,2.194235221
951588,2.194237419
124779,2.194270711
1709334,2.194274543
1758349,2.194279206
320296,2.194319334
507903,2.194342548
5769,2.194383541
549842,2.194426475
455559,2.194476539
1185534,2.194521422
1523873,2.194580148
1380565,2.194653937
1722648,2.194657443
1219917,2.194662882
1704984,2.194677883
137647,2.194912940
370966,2.195093766
1314770,2.195160103
783030,2.195167617
160211,2.195190448
1112201,2.195274261
1411882,2.195294767
1780296,2.195305422
1464995,2.195334973
48808,2.195336012
1523114,2.195374622
205192,2.195391141
1267777,2.195433601
245113,2.195472879
1466946,2.195531224
1338386,2.195536138
22405,2.195603579
447814,2.195603579
1202957,2.195603925
1328699,2.195603925
486606,2.195603925
61837,2.195603925
641879,2.195603925
981975,2.195603925
259299,2.195653696
1087955,2.195654703
680881,2.195676735
1406746,2.195724514
565010,2.195966188
1529174,2.195999813
365317,2.196088391
1113932,2.196181684
344289,2.196284114
3813,2.196299465
1460236,2.196301774
1387510,2.196314978
1701654,2.196414627
275191,2.196454409
337300,2.196495219
1177184,2.196658151
994612,2.196772411
1175058,2.196843763
1205662,2.196872699
1058477,2.196910180
893701,2.197201396
1741452,2.197337478
88864,2.197402701
312216,2.197465454
726998,2.197507735
1494531,2.197582869
1469782,2.197691084
669349,2.197850874
202706,2.197994862
1591483,2.198023237
1231687,2.198031803
166906,2.198093187
855261,2.198140915
1355028,2.198150719
1278829,2.198231540
647161,2.198343600
1279931,2.198435038
545070,2.198451203
1043053,2.198518628
1247136,2.198628436
296557,2.198651631
8696,2.198653075
1485285,2.198658167
549649,2.198770129
1672867,2.198792110
104139,2.198792807
53978,2.198810793
629213,2.199140885
519707,2.199402963
1132668,2.199446221
477742,2.199451327
1480528,2.199665269
529076,2.199679110
1008094,2.199687457
736743,2.199720350
349752,2.199742675
1717522,2.199858651
1435272,2.199875032
98197,2.200010681
552712,2.200017245
1650093,2.200086187
1784485,2.200128767
236233,2.200147845
1024423,2.200171857
1529422,2.200265794
1460386,2.200376040
136678,2.200407964
634799,2.200426124
854424,2.200467570
297947,2.200474909
1478632,2.200596528
234752,2.200613544
294958,2.200642028
9085,2.200678157
44093,2.200719134
624139,2.200734021
1497310,2.200781451
718322,2.200786538
71950,2.200885180
1602905,2.200966213
1074141,2.200975049
611408,2.201119753
1323072,2.201147850
421652,2.201153282
1529507,2.201173737
1539103,2.201413195
534429,2.201441083
1580798,2.201542795
668887,2.201593190
1632205,2.201604670
1542186,2.201687508
359070,2.201694480
1782372,2.201694809
88928,2.201735082
338196,2.201748072
138750,2.201820909
169136,2.201853095
389774,2.201890109
663548,2.201957947
1288911,2.201966997
1083097,2.201981690
1069256,2.202045140
1404350,2.202101556
567875,2.202110301
443808,2.202111272
719055,2.202111919
388308,2.202230606
220478,2.202248056
351882,2.202285468
663068,2.202328020
1509736,2.202329090
568711,2.202366826
329003,2.202371790
956168,2.202411112
584157,2.202419209
164237,2.202486564
1676938,2.202490859
471373,2.202529722
295399,2.202604543
1011584,2.202641992
1326535,2.202718431
290248,2.202769404
1490261,2.202817412
397308,2.202834792
1071400,2.202972281
1340132,2.202976468
190961,2.202993360
624578,2.203023060
487918,2.203074180
1505207,2.203150442
1068605,2.203304491
507778,2.203441291
1355825,2.203516724
1353377,2.203547453
37818,2.203549144
1139470,2.203679971
697598,2.203722190
1435045,2.203744136
1407218,2.203794819
487542,2.203882068
1359734,2.203903168
757211,2.203928551
965977,2.203928551
638936,2.203959713
1631119,2.204007875
1101409,2.204019626
1751829,2.204276105
1784249,2.204346598
886225,2.204347434
730767,2.204347434
1767750,2.204347434
487320,2.204347434
314082,2.204370314
1428217,2.204499889
1590611,2.204512942
1433867,2.204562204
570345,2.204582614
1321776,2.204628309
643500,2.204636171
1431169,2.204639912
1297548,2.204660501
969447,2.204686689
1649435,2.204813108
58535,2.204847109
1052941,2.204852623
1027674,2.204904755
1426302,2.204963259
1456453,2.205007452
1045383,2.205246482
1153279,2.205331426
676542,2.205355687
190371,2.205355909
343204,2.205701810
642173,2.205711646
412885,2.205724936
143872,2.205851734
1727221,2.205888024
377086,2.205920499
330494,2.205921952
1620428,2.206201624
1474643,2.206216150
1806748,2.206283122
1177583,2.206322000
457412,2.206385958
1596523,2.206441469
445063,2.206447711
1234621,2.206502906
1552557,2.206574224
43374,2.206588138
736111,2.206631015
1194828,2.206649007
439439,2.206691386
638604,2.206854209
1362751,2.206896269
1556586,2.206897058
526689,2.206935880
332049,2.206974369
587755,2.206985889
465764,2.206988090
1443240,2.207162909
1051946,2.207170421
1527705,2.207351120
1306260,2.207367976
369174,2.207383883
870385,2.207406445
94034,2.207559185
817544,2.207598458
365380,2.207615267
253674,2.207636349
1504221,2.207653825
1715551,2.207697558
1697620,2.207700136
58127,2.207712964
1682503,2.207727643
1477467,2.207740267
996983,2.207787086
1621844,2.207793168
193134,2.207795511
31221,2.207819220
1068562,2.207881607
566844,2.207887644
1694409,2.207888616
59984,2.207918342
530788,2.207991444
1134771,2.208060239
309367,2.208086102
450729,2.208129618
1511748,2.208147171
1151022,2.208147235
1282693,2.208206247
550340,2.208279970
273349,2.208307679
1733373,2.208313555
1096408,2.208403477
576096,2.208500896
105234,2.208507295
1043798,2.208582719
262891,2.208609012
1355337,2.208609209
439856,2.208656135
98925,2.208673613
107738,2.208674725
889084,2.208679202
1573566,2.208689331
471150,2.208707307
265810,2.208707307
1363499,2.208709231
778367,2.208730683
210232,2.208795096
1187801,2.208822114
606233,2.208873821
283391,2.209049198
626747,2.209054947
425478,2.209115169
1476584,2.209127493
1637685,2.209208990
472955,2.209529492
587052,2.209543293
1319668,2.209556086
1446272,2.209563996
197958,2.209685256
708982,2.209689703
1345925,2.209901385
895115,2.209910424
1079470,2.209913217
742591,2.209957532
298978,2.210163268
710710,2.210312032
851531,2.210328010
367317,2.210581720
1655925,2.210621394
806803,2.210675734
990798,2.210681043
645384,2.210763460
999448,2.210782786
960714,2.210786426
1202346,2.210870337
171624,2.210899102
1490389,2.211000006
265046,2.211011926
1360605,2.211133313
671742,2.211211369
67432,2.211268447
156485,2.211410970
336837,2.211445550
1149890,2.211558886
1663815,2.211569191
1466061,2.211590545
984918,2.211595317
1211068,2.211645514
1531115,2.211716990
1577786,2.211867477
697374,2.211873542
1104290,2.211889785
984094,2.211896188
826020,2.211935165
1135368,2.211972495
1427003,2.211981169
492958,2.212033140
103371,2.212077069
1693705,2.212109475
968774,2.212152356
441986,2.212166579
58176,2.212208169
749311,2.212242871
1654582,2.212311428
364499,2.212352210
1646737,2.212535907
732206,2.212579873
67422,2.212773068
565883,2.212942200
371045,2.213078345
844120,2.213290325
321813,2.213514785
108815,2.213567934
1073712,2.213647043
1796349,2.213700016
566862,2.213769193
573805,2.213850527
407179,2.213862959
1099160,2.213881494
1386555,2.213918493
1716750,2.213996620
1705266,2.214000776
1123998,2.214002501
1161691,2.214002501
292374,2.214017794
1663013,2.214052549
978005,2.214112035
1363791,2.214131737
574417,2.214178283
1176878,2.214178475
1430523,2.214203496
1710841,2.214224090
740371,2.214282769
1537623,2.214346176
1027121,2.214444308
894506,2.214458153
760913,2.214458291
1085920,2.214672737
842037,2.214932380
242136,2.215134962
1017959,2.215245753
56459,2.215250804
677838,2.215328861
1009763,2.215336568
30788,2.215362118
1087769,2.215362361
912998,2.215364664
256785,2.215504487
921500,2.215664690
1716503,2.215764713
1161951,2.215937137
1231283,2.215964987
1459906,2.216085326
457223,2.216100387
585355,2.216196507
1698721,2.216255844
127220,2.216286505
1610532,2.216325979
1110542,2.216342303
1197642,2.216342303
1510228,2.216353046
1695495,2.216498185
1359462,2.216538414
309155,2.216559022
1477652,2.216834377
474580,2.217083475
1799161,2.217164456
60161,2.217167482
603967,2.217191359
576751,2.217237104
340223,2.217324579
1024206,2.217367579
1318020,2.217393821
426221,2.217499610
811720,2.217523344
1272747,2.217633162
1096925,2.217660324
1044565,2.217662893
344781,2.217664619
1772482,2.217719518
1037397,2.217768933
902872,2.217789865
53299,2.217875298
42573,2.217881655
1087437,2.217889563
1117066,2.217891021
1132569,2.217925539
262676,2.217941974
1604655,2.217954408
1171607,2.217957632
848788,2.217965823
549497,2.217965927
145537,2.218032458
169985,2.218044541
74273,2.218046470
455129,2.218083439
1169226,2.218104118
